location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
2162591,"PARIS 1er Les Halles","pm10",22.1,"µg/m³","2026-03-12T09:00:00Z","2026-03-12T10:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm10",27.1,"µg/m³","2026-03-12T10:00:00Z","2026-03-12T11:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm10",25.3,"µg/m³","2026-03-12T11:00:00Z","2026-03-12T12:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm10",22.9,"µg/m³","2026-03-12T12:00:00Z","2026-03-12T13:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm10",17.6,"µg/m³","2026-03-12T13:00:00Z","2026-03-12T14:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm10",18.8,"µg/m³","2026-03-12T15:00:00Z","2026-03-12T16:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm10",14.5,"µg/m³","2026-03-12T16:00:00Z","2026-03-12T17:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm10",16.4,"µg/m³","2026-03-12T17:00:00Z","2026-03-12T18:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm10",17.1,"µg/m³","2026-03-12T18:00:00Z","2026-03-12T19:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm10",16.9,"µg/m³","2026-03-12T19:00:00Z","2026-03-12T20:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm10",15.4,"µg/m³","2026-03-12T21:00:00Z","2026-03-12T22:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm10",14.2,"µg/m³","2026-03-12T22:00:00Z","2026-03-12T23:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm10",14,"µg/m³","2026-03-12T23:00:00Z","2026-03-13T00:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm10",12.6,"µg/m³","2026-03-13T00:00:00Z","2026-03-13T01:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm25",9,"µg/m³","2026-03-12T02:00:00Z","2026-03-12T03:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm25",9.3,"µg/m³","2026-03-12T04:00:00Z","2026-03-12T05:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm25",9.2,"µg/m³","2026-03-12T05:00:00Z","2026-03-12T06:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm25",8.8,"µg/m³","2026-03-12T06:00:00Z","2026-03-12T07:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm25",8.7,"µg/m³","2026-03-12T07:00:00Z","2026-03-12T08:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm25",9.3,"µg/m³","2026-03-12T08:00:00Z","2026-03-12T09:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm25",9.9,"µg/m³","2026-03-12T09:00:00Z","2026-03-12T10:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm25",10.8,"µg/m³","2026-03-12T10:00:00Z","2026-03-12T11:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm25",10.9,"µg/m³","2026-03-12T11:00:00Z","2026-03-12T12:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm25",10.1,"µg/m³","2026-03-12T12:00:00Z","2026-03-12T13:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
